planet_name,star_name,discovery_method,discovery_year,orbital_period_days,planet_radius_earth,planet_mass_earth,equilibrium_temp_k,distance_lightyears,num_stars,num_planets
TOI-776 b,TOI-776,Transit,2020.0,8.24662,1.798,5.0,520.0,27.1701,1,2
TOI-776 c,TOI-776,Transit,2020.0,15.665323,2.047,6.9,420.0,27.1701,1,2
TOI-778 b,TOI-778,Transit,2023.0,4.633611,15.4,878.0,1561.0,161.743,1,1
TOI-782 b,TOI-782,Transit,2024.0,8.0240015,2.734,19.1,435.0,52.5122,1,1
TOI-784 b,HD 307842,Transit,2023.0,2.7970365,1.93,9.67,1256.0,64.5997,1,1
TOI-799 b,TOI-799,Transit,2026.0,5.54519139676,2.06631784,4.92,958.69,158.526,1,1
TOI-808 b,TOI-808,Transit,2026.0,9.73944854026,2.20344362,5.49,710.98,98.1848,1,1
TOI-813 b,TOI-813,Transit,2020.0,83.8911,6.71,36.4,610.0,263.145,1,1
TOI-815 b,TOI-815,Transit,2024.0,11.197259,2.94,7.6,686.0,59.7117,2,2
TOI-815 c,TOI-815,Transit,2024.0,34.976145,2.62,23.5,469.0,59.7117,2,2
TOI-824 b,TOI-824,Transit,2020.0,1.392978,2.926,18.467,1253.0,63.9262,1,1
TOI-833 b,TOI-833,Transit,2022.0,1.0418777,1.27,2.15,1118.0,41.7148,1,1
TOI-836 b,TOI-836,Transit,2023.0,3.81673,1.704,4.53,871.0,27.5024,1,2
TOI-836.01,TOI-836,Transit,2021.0,8.59545,2.587,9.6,665.0,27.5024,1,2
TOI-837 b,TOI-837,Transit,2020.0,8.3249113,9.16894621,120.45696625,995.3,142.488,1,1
TOI-849 b,TOI-849,Transit,2020.0,0.765548,3.64,41.8,1932.0,225.734,1,1
TOI-858 B b,TOI-858 B,Transit,2023.0,3.2797178,14.06727078,349.6112477,1529.0,250.489,2,1
TOI-871 b,TOI-871,Transit,2024.0,14.362565,1.664,3.41,621.0,68.0473,1,1
TOI-880 c,TOI-880,Transit,2025.0,6.3872703,4.95,21.7,805.0,60.6679,1,2
TOI-880.02,TOI-880,Transit,2024.0,2.57571,2.19,5.43,1085.0,60.6679,1,2
TOI-883 b,TOI-883,Transit,2026.0,10.05771848538,7.17166228,40.7,861.0,102.637,1,1
TOI-892 b,TOI-892,Transit,2020.0,10.62656,11.99363,301.9385,1397.0,340.543,1,1
TOI-904 b,TOI-904,Transit,2023.0,10.8772,2.426,6.46,429.43,46.0891,1,2
TOI-904 c,TOI-904,Transit,2023.0,83.9997,2.167,5.34,217.26,46.0891,1,2
TOI-905 b,TOI-905,Transit,2020.0,3.739494,13.125739,211.99261,1192.0,158.649,1,1
TOI-907.01,TOI-907,Transit,2024.0,4.5849129,9.6158851,67.0,1846.6,312.529,1,1
TOI-908 b,TOI-908,Transit,2023.0,3.183792,3.186,16.137,1317.0,175.748,1,1
TOI-912 b,TOI-912,Transit,2025.0,4.6780691,1.93,5.1,551.0,26.1072,1,1
TOI-913 b,TOI-913,Transit,2023.0,11.098644,2.4528,6.59,712.01,65.1769,1,1
TOI-921 b,TOI-921,Transit,2026.0,5.12871907628,3.53409617,12.2,951.0,294.015,1,1
TOI-929 b,TOI-929,Transit,2026.0,5.83015366944,2.68983343,7.7,774.0,114.421,1,1
TOI-938 b,TOI-938,Transit,2026.0,8.80733882211,4.82401567,20.8,1073.0,215.034,1,1
TOI-941 b,TOI-941,Transit,2026.0,8.51460888787,6.51165317,34.6,1000.0,263.386,1,1
TOI-942 b,TOI-942,Transit,2020.0,4.32421,3.89,16.0,1120.0,152.601,1,2
TOI-942 c,TOI-942,Transit,2020.0,10.156272,4.67,794.575,772.63,152.601,1,2
TOI-954 b,TOI-954,Transit,2020.0,3.6849729,9.550068,55.30242,1526.0,238.768,1,1
TOI-969 b,TOI-969,Transit,2022.0,1.8237305,2.765,9.1,941.0,77.2554,1,2
TOI-969 c,TOI-969,Radial Velocity,2022.0,1700.0,12.4,3591.4609991,96.4,77.2554,1,2
TRAPPIST-1 b,TRAPPIST-1,Transit,2016.0,1.510826,1.116,1.374,397.6,12.42988881,1,7
TRAPPIST-1 c,TRAPPIST-1,Transit,2016.0,2.421937,1.097,1.308,339.7,12.42988881,1,7
TRAPPIST-1 d,TRAPPIST-1,Transit,2016.0,4.049219,0.788,0.388,286.2,12.42988881,1,7
TRAPPIST-1 e,TRAPPIST-1,Transit,2017.0,6.101013,0.92,0.692,249.7,12.42988881,1,7
TRAPPIST-1 f,TRAPPIST-1,Transit,2017.0,9.20754,1.045,1.039,217.7,12.42988881,1,7
TRAPPIST-1 g,TRAPPIST-1,Transit,2017.0,12.352446,1.129,1.321,197.3,12.42988881,1,7
TRAPPIST-1 h,TRAPPIST-1,Transit,2017.0,18.772866,0.755,0.326,171.7,12.42988881,1,7
TWA 7 b,TWA 7,Imaging,2025.0,10.671380845,12.7,108.06165838,316.0,33.9958,1,1
TYC 0434-04538-1 b,TYC 0434-04538-1,Radial Velocity,2021.0,193.2,12.7,1938.763,877.8,613.422,1,1
TYC 1422-614-1 b,TYC 1422-614-1,Radial Velocity,2014.0,198.4,13.3,794.5,730.19,672.41,1,2
TYC 1422-614-1 c,TYC 1422-614-1,Radial Velocity,2014.0,559.3,12.5,3178.0,518.21,672.41,1,2
TYC 2187-512-1 b,TYC 2187-512-1,Radial Velocity,2022.0,691.9,12.5,104.88337431,114.69,15.4744,1,1
TYC 3318-01333-1 b,TYC 3318-01333-1,Radial Velocity,2018.0,562.0,13.1,1086.9786,470.43,490.61,1,1
TYC 3667-1280-1 b,TYC 3667-1280-1,Radial Velocity,2016.0,26.468,12.8,1716.282,1350.0,477.516,1,1
TYC 4282-00605-1 b,TYC 4282-00605-1,Radial Velocity,2017.0,101.54,12.4,3426.2074,1285.1,464.128,1,1
TYC 8998-760-1 b,TYC 8998-760-1,Imaging,2020.0,10.671380845,12.1,6928.6592726,17.82,94.6177,1,2
TYC 8998-760-1 c,TYC 8998-760-1,Imaging,2020.0,10.671380845,12.3299,1906.98,1240.0,94.6177,1,2
Teegarden's Star b,Teegarden's Star,Radial Velocity,2019.0,4.90634,1.05,1.16,277.0,3.83078,1,3
Teegarden's Star c,Teegarden's Star,Radial Velocity,2019.0,11.416,1.02,1.05,209.0,3.83078,1,3
Teegarden's Star d,Teegarden's Star,Radial Velocity,2024.0,26.13,0.954,0.82,159.0,3.83078,1,3
TrES-1 b,TrES-1,Transit,2004.0,3.03007,12.66617,266.9772,1140.0,159.658,2,1
TrES-2 b,TrES-2,Transit,2006.0,2.47063,15.24424,473.5667,1466.0,215.32,2,1
TrES-3 b,TrES-3,Transit,2007.0,1.30618581,14.975,607.03,1638.0,231.337,1,1
TrES-4 b,TrES-4,Transit,2007.0,3.55395,18.04649,247.9074,1778.0,515.98,2,1
TrES-5 b,TrES-5,Transit,2011.0,1.48224686,13.383546,568.9157,1480.0,360.313,1,1
UCAC3 113-933 b,UCAC3 113-933,Imaging,2024.0,10.671380845,12.1,6674.396547,1.79,52.5829,1,1
UCAC4 328-061594 b,UCAC4 328-061594,Imaging,2024.0,10.671380845,12.1,6674.396547,757.0,39.9089,1,1
UKIRT-2017-BLG-001L b,UKIRT-2017-BLG-001L,Microlensing,2018.0,10.671380845,13.7,407.0,757.0,6300.0,1,1
USco CTIO 108 b,USco CTIO 108,Imaging,2008.0,10.671380845,12.3,4449.62,2.96,144.019,1,1
USco1556 b,USco1556 A,Imaging,2019.0,10.671380845,12.3,4767.45,2240.0,140.635,1,1
USco1621 b,USco1621 A,Imaging,2019.0,10.671380845,12.2,5085.28,2270.0,137.901,1,1
V0391 Peg b,V0391 Peg,Pulsation Timing Variations,2007.0,1170.0,13.1,1017.056,519.69,1195.98,1,1
V1298 Tau b,V1298 Tau,Transit,2019.0,24.140006,9.41,13.1,666.0,108.199,3,4
V1298 Tau c,V1298 Tau,Transit,2019.0,8.249164,5.08,4.7,953.0,108.199,3,4
V1298 Tau d,V1298 Tau,Transit,2019.0,12.401394,6.53,6.0,831.0,108.199,3,4
V1298 Tau e,V1298 Tau,Transit,2019.0,48.677714,10.17,15.3,527.0,108.199,3,4
V2376 Ori b,V2376 Ori,Imaging,2025.0,10.671380845,87.20586985,6356.56814,2100.0,366.987,1,1
V830 Tau b,V830 Tau,Radial Velocity,2016.0,4.927,14.0,222.481,1213.95,130.111,1,1
VHS J125601.92-125723.9 b,VHS J125601.92-125723.9,Imaging,2015.0,5800000.0,13.67495645,5085.254512,1194.0,12.7,2,1
WASP-1 b,WASP-1,Transit,2007.0,2.5199454,16.623,271.415,1812.0,393.072,2,1
WASP-10 b,WASP-10,Transit,2008.0,3.0927616,12.106,1001.12,1370.0,140.998,1,1
WASP-100 b,WASP-100,Transit,2014.0,2.84938,14.90797,400.4658,2190.0,364.411,2,1
WASP-101 b,WASP-101,Transit,2014.0,3.58572,16.02887,162.0933,1560.0,201.224,1,1
WASP-102 b,WASP-102,Transit,2025.0,2.709813,14.90794433,197.68926915,1671.0,535.689,1,1
WASP-103 b,WASP-103,Transit,2014.0,0.925542,17.127,473.547,2508.0,375.647,1,1
WASP-104 b,WASP-104,Transit,2014.0,1.7554137,12.745,404.263,1516.0,185.932,2,1
WASP-105 b,WASP-105,Transit,2017.0,7.87288,10.76064,572.094,900.0,169.272,1,1
WASP-106 b,WASP-106,Transit,2014.0,9.28969,12.10569916,613.40882551,1140.0,352.181,1,1
WASP-107 b,WASP-107,Transit,2017.0,5.7214876,10.53646,30.51152707,736.0,64.7414,1,2
WASP-107 c,WASP-107,Radial Velocity,2020.0,1066.0,13.0,111.23994245,757.0,64.7414,1,2
WASP-108 b,WASP-108,Transit,2020.0,2.67555212374,15.13212395,283.50293904,1589.0,258.777,1,1
WASP-11 b,WASP-11,Transit,2008.0,3.72247,12.44199,251.0857,992.0,124.73,3,1
WASP-110 b,WASP-110,Transit,2021.0,3.7784022,13.19297028,154.78243421,1158.0,274.96,1,1
WASP-113 b,WASP-113,Transit,2016.0,4.54216874538,15.793481,150.96925,1496.0,435.156,1,1
WASP-114 b,WASP-114,Transit,2016.0,1.5487743,15.008851,562.24127,2043.0,523.337,2,1
WASP-116 b,WASP-116,Transit,2025.0,6.6132,13.67495645,203.41018048,1414.0,559.243,1,1
WASP-117 b,WASP-117,Transit,2014.0,10.02165,11.88154,95.349,1001.0,157.963,1,1
WASP-118 b,WASP-118,Transit,2016.0,4.0460435,16.14096,163.36462,1729.0,376.658,1,1
WASP-119 b,WASP-119,Transit,2016.0,2.49979,15.6926,390.9309,1600.0,302.448,1,1
WASP-12 b,WASP-12,Transit,2008.0,1.091418901,22.02564708,467.2101,2601.0,427.246,3,1
WASP-120 b,WASP-120,Transit,2016.0,3.61126721,15.58048317,1541.4755,1749.0,381.174,1,1
WASP-121 b,WASP-121,Transit,2016.0,1.27492504,19.52604438,371.85923619,2409.0,269.898,1,1
WASP-123 b,WASP-123,Transit,2016.0,2.97764359,15.13212395,285.72917,1500.0,197.996,2,1
WASP-124 b,WASP-124,Transit,2016.0,3.37265,13.89916,190.698,1400.0,448.637,1,1
WASP-126 b,WASP-126,Transit,2016.0,3.28883,10.51358773,90.3,1480.0,216.526,1,2
WASP-126 c,WASP-126,Transit Timing Variations,2019.0,7.63,9.38,64.2,757.0,216.526,1,2
WASP-127 b,WASP-127,Transit,2016.0,4.17806203,14.694999,52.346601,1400.0,159.507,2,1
WASP-129 b,WASP-129,Transit,2016.0,5.748145,10.42437,317.83,1100.0,301.462,2,1
WASP-13 b,WASP-13,Transit,2009.0,4.35301,13.67498,114.4188,1531.0,227.537,1,1
WASP-130 b,WASP-130,Transit,2016.0,11.55098,9.97601,390.9309,833.0,172.256,1,1
WASP-131 b,WASP-131,Transit,2016.0,5.3220125,13.74221034,86.76715511,1460.0,200.075,1,1
WASP-132 b,WASP-132,Transit,2016.0,7.1335164,10.09929161,136.0305582,682.0,122.91,1,3
WASP-132 c,WASP-132,Transit,2022.0,1.01153624,1.841,6.26,1329.0,122.91,1,3
WASP-132 d,WASP-132,Radial Velocity,2024.0,1816.6,12.8,1639.99458012,107.0,122.91,1,3
WASP-133 b,WASP-133,Transit,2016.0,2.176423,13.56289,368.6828,1790.0,559.084,1,1
WASP-135 b,WASP-135,Transit,2015.0,1.4013794,14.5717,603.877,1403.66,298.214,1,1
WASP-136 b,WASP-136,Transit,2016.0,5.21536178778,16.81347105,479.92089457,1630.0,275.587,1,1
WASP-138 b,WASP-138,Transit,2016.0,3.634433,12.21781,387.7526,1590.0,414.234,1,1
WASP-139 b,WASP-139,Transit,2016.0,5.924262,8.9672,37.18611,910.0,212.472,2,1
WASP-14 b,WASP-14,Transit,2008.0,2.24375,15.46842,2809.6172,1872.0,161.997,3,1
WASP-140 b,WASP-140,Transit,2016.0,2.23598448,14.23540549,775.5052,1270.0,117.598,2,1
WASP-141 b,WASP-141,Transit,2016.0,3.310651,13.56289,854.9627,1540.0,516.543,1,1
WASP-142 b,WASP-142,Transit,2016.0,2.052868,17.14977,266.9772,2000.0,730.933,1,1
WASP-144 b,WASP-144,Transit,2018.0,2.2783152,9.52765,139.8452,1260.0,355.513,1,1
WASP-145 A b,WASP-145 A,Transit,2018.0,1.7690381,10.0881,282.8687,1200.0,91.299,2,1
WASP-147 b,WASP-147,Transit,2018.0,4.60273,12.498035,87.40325,1404.0,436.098,1,1
WASP-148 b,WASP-148,Transit,2020.0,8.803809,8.47398941,91.21675281,940.0,246.353,1,2
WASP-148 c,WASP-148,Radial Velocity,2020.0,34.524,13.9,124.58873554,590.0,246.353,1,2
WASP-149 b,WASP-149,Transit,2025.0,1.332813,15.24421375,314.96795134,1855.0,211.73,1,1
WASP-15 b,WASP-15,Transit,2009.0,3.7521,15.80469,171.6282,1676.0,282.091,1,1
WASP-150 b,WASP-150,Transit,2020.0,5.644207,11.99363,2688.8418,1460.0,527.995,1,1
WASP-151 b,WASP-151,Transit,2017.0,4.5334775,13.30506009,100.43377661,1312.0,453.099,1,1
WASP-153 b,WASP-153,Transit,2017.0,3.332609,17.37395,123.9537,1700.0,610.176,1,1
WASP-154 b,WASP-154,Transit,2025.0,3.811678,10.76062147,198.96058278,994.0,215.501,1,1
WASP-155 b,WASP-155,Transit,2025.0,3.110413,13.45077684,276.8285425,1468.0,399.63,1,1
WASP-156 b,WASP-156,Transit,2017.0,3.8361623,6.02802815,41.8,934.5,122.066,1,1
WASP-157 b,WASP-157,Transit,2016.0,3.951623,11.19,182.43442,1193.0,334.037,1,1
WASP-158 b,WASP-158,Transit,2018.0,3.656333,11.99363,886.7457,1590.0,524.993,1,1
WASP-159 b,WASP-159,Transit,2018.0,3.840401,15.46842,174.8065,1850.0,715.383,1,1
WASP-16 b,WASP-16,Transit,2009.0,3.1186,13.67498,394.1092,1389.0,194.134,1,1
WASP-160 B b,WASP-160 B,Transit,2018.0,3.7684952,12.21781,88.35674,1119.0,288.326,2,1
WASP-161 b,WASP-161,Transit,2018.0,5.4060425,12.811887,791.3967,1557.0,343.08,1,1
WASP-162 b,WASP-162,Transit,2018.0,9.62468,11.209,1652.716,910.0,310.841,1,1
WASP-163 b,WASP-163,Transit,2018.0,1.6096884,13.473218,594.3421,1638.0,261.386,1,1
WASP-164 b,WASP-164,Transit,2018.0,1.7771255,12.643752,676.9779,1610.0,327.506,1,1
WASP-165 b,WASP-165,Transit,2018.0,3.465509,14.12334,209.13214,1624.0,602.236,1,1
WASP-166 b,WASP-166,Transit,2019.0,5.44354,7.06167,32.10083,1270.0,114.173,1,1
WASP-167 b,WASP-167,Transit,2017.0,2.0219596,17.71022,2542.64,2329.0,423.552,1,1
WASP-168 b,WASP-168,Transit,2018.0,4.153658,16.8135,133.4886,1340.0,303.941,2,1
WASP-169 b,WASP-169,Transit,2019.0,5.6114118,14.616536,178.30263,1604.0,627.066,1,1
WASP-17 b,WASP-17,Transit,2009.0,3.73543,20.96083,247.9074,1755.0,405.908,1,1
WASP-170 b,WASP-170,Transit,2018.0,2.34478022,12.285064,508.528,1422.0,305.603,1,1
WASP-171 b,WASP-171,Transit,2019.0,3.8186244,10.98482,344.52772,1642.0,757.84,1,1
WASP-172 b,WASP-172,Transit,2018.0,5.477433,17.59813,149.3801,1740.0,538.11,1,1
WASP-173 A b,WASP-173 A,Transit,2018.0,1.38665318,13.4508,1172.7927,1880.0,232.98,2,1
WASP-174 b,WASP-174,Transit,2018.0,4.2337005,16.10730527,104.88337431,1528.0,410.149,1,1
WASP-175 b,WASP-175,Transit,2019.0,3.0652907,13.540472,314.6517,1571.0,539.36,1,1
WASP-176 b,WASP-176,Transit,2020.0,3.899052,16.869545,271.74465,1721.0,568.42,1,1
WASP-177 b,WASP-177,Transit,2019.0,3.071722,17.71022,161.45764,1142.0,176.818,1,1
WASP-178 b,WASP-178,Transit,2019.0,3.3448285,20.28829,527.5978,2470.0,427.678,1,1
WASP-18 b,WASP-18,Transit,2009.0,0.94145223,13.89913607,3241.8497514,2429.0,123.483,2,2
WASP-18 c,WASP-18,Transit Timing Variations,2019.0,2.1558,8.58,55.2,1829.5,123.483,2,2
WASP-180 A b,WASP-180 A,Transit,2019.0,3.409264,13.89916,286.047,1540.0,253.985,2,1
WASP-181 b,WASP-181,Transit,2019.0,4.5195064,13.271456,95.03117,1186.0,437.495,1,1
WASP-182 b,WASP-182,Transit,2019.0,3.3769848,9.52765,47.03884,1479.0,327.602,1,1
WASP-183 b,WASP-183,Transit,2019.0,4.1117771,16.47723,159.55066,1111.0,325.377,1,1
WASP-184 b,WASP-184,Transit,2019.0,5.1817,14.90797,181.1631,1480.0,663.231,1,1
WASP-185 b,WASP-185,Transit,2019.0,9.38755,14.01125,311.4734,1160.0,279.35,1,1
WASP-186 b,WASP-186,Transit,2020.0,5.026799,12.44199,1341.2426,1378.4,278.514,1,1
WASP-187 b,WASP-187,Transit,2020.0,5.147878,18.38276,254.264,1760.0,371.414,1,1
WASP-188 b,WASP-188,Transit,2025.0,5.748916,14.81827249,458.6263913,1666.0,675.281,1,1
WASP-189 b,WASP-189,Transit,2020.0,2.724033,18.14733975,632.47852993,3353.0,99.731,1,1
WASP-19 b,WASP-19,Transit,2009.0,0.78883852,15.86070769,366.77398168,2113.0,268.325,1,1
WASP-190 b,WASP-190,Transit,2019.0,5.367753,12.89035,317.83,1500.0,542.251,1,1
WASP-192 b,WASP-192,Transit,2019.0,2.8786765,13.78707,731.009,1620.0,508.885,1,1
WASP-193 b,WASP-193,Transit,2023.0,6.2463475,14.78464554,35.59678158,1250.0,362.087,2,1
WASP-194 b,WASP-194,Transit,2025.0,3.183387,15.47960235,373.13054982,1693.0,476.831,1,1
WASP-195 b,WASP-195,Transit,2025.0,5.051928,10.31226224,33.05415433,1522.0,484.852,1,1
WASP-197 b,WASP-197,Transit,2025.0,5.167228,14.44837612,403.32424848,1665.0,483.675,1,1
WASP-2 b,WASP-2,Transit,2007.0,2.152175,12.116929,295.89973,1311.0,153.242,2,1
WASP-20 b,WASP-20,Transit,2015.0,4.89964477,15.46839337,98.841,1362.0,211.877,2,1
WASP-21 b,WASP-21,Transit,2010.0,4.322482,11.99,95.345,1333.0,258.426,1,1
WASP-22 b,WASP-22,Transit,2010.0,3.53269,13.78707,212.9461,1502.0,317.652,1,1
WASP-23 b,WASP-23,Transit,2010.0,2.9444256,10.783,280.95,1076.55,207.49,1,1
WASP-24 b,WASP-24,Transit,2010.0,2.34121,15.46842,394.1092,1772.0,322.114,3,1
WASP-25 b,WASP-25,Transit,2010.0,3.7648337,13.80946422,179.25522155,1217.0,211.416,1,1
WASP-26 b,WASP-26,Transit,2010.0,2.7566,13.56289,270.1555,1650.0,252.759,2,1
WASP-28 b,WASP-28,Transit,2014.0,3.40883495,13.66374747,282.54945382,1456.0,348.494,1,1
WASP-29 b,WASP-29,Transit,2010.0,3.92273,8.63093,73.1009,970.0,87.5953,1,1
WASP-3 b,WASP-3,Transit,2007.0,1.84683,15.91678,772.3269,2020.0,231.161,3,1
WASP-31 b,WASP-31,Transit,2010.0,3.4059096,17.363,151.916,1423.7,383.829,1,1
WASP-32 b,WASP-32,Transit,2010.0,2.71866,10.76064,835.8929,1388.0,275.994,1,1
WASP-33 b,WASP-33,Transit,2010.0,1.21987,17.855937,665.21819,2781.7,121.944,2,1
WASP-34 b,WASP-34,Transit,2010.0,4.31768,11.209,177.9848,1250.0,132.096,1,1
WASP-35 b,WASP-35,Transit,2011.0,3.16158,14.5717,225.6593,1338.29,202.218,1,1
WASP-36 b,WASP-36,Transit,2011.0,1.53736596,14.874343,750.39663,1733.0,386.346,2,1
WASP-37 b,WASP-37,Transit,2010.0,3.577469,13.002,572.07,1232.5,392.791,1,1
WASP-38 b,WASP-38,Transit,2010.0,6.87188,13.78707,1093.3352,1250.0,136.24,1,1
WASP-39 b,WASP-39,Transit,2011.0,4.0552941,14.336311,89.31023,1166.0,213.982,1,1
WASP-4 b,WASP-4,Transit,2007.0,1.338230994,15.12091496,381.3940884,1653.0,267.206,1,1
WASP-41 b,WASP-41,Transit,2011.0,3.0524,12.3299,270.1555,1244.0,163.371,1,2
WASP-41 c,WASP-41,Radial Velocity,2015.0,421.0,13.1,1010.6994,241.0,163.371,1,2
WASP-42 b,WASP-42,Transit,2012.0,4.9816819,12.576498,167.49641,1021.0,177.291,1,1
WASP-43 b,WASP-43,Transit,2011.0,0.813475,10.424,565.714,1426.7,86.7467,1,1
WASP-44 b,WASP-44,Transit,2011.0,2.423804,12.3299,276.5121,1337.0,364.512,1,1
WASP-45 b,WASP-45,Transit,2011.0,3.126089,10.603714,306.38812,1153.0,211.196,2,1
WASP-46 b,WASP-46,Transit,2011.0,1.43036763,13.159366,607.0553,1636.0,375.31,1,1
WASP-47 b,WASP-47,Transit,2012.0,4.159151,12.86,374.0,1275.0,264.78,1,4
WASP-47 d,WASP-47,Transit,2015.0,9.030501,3.65,15.5,885.0,264.78,1,4
WASP-47 e,WASP-47,Transit,2015.0,0.78961,1.83,9.0,1992.0,264.78,1,4
WASP-48 b,WASP-48,Transit,2011.0,2.14363,16.8135,254.264,2035.0,454.144,1,1
WASP-49 b,WASP-49,Transit,2012.0,2.78174,12.44199,117.5971,1400.0,194.553,2,1
WASP-5 b,WASP-5,Transit,2008.0,1.6284279,12.184,502.15,1706.0,309.137,1,1
WASP-50 b,WASP-50,Transit,2011.0,1.9551,13.069694,466.828704,1394.84,184.848,1,1
WASP-52 b,WASP-52,Transit,2012.0,1.7497798,14.24,146.2,1315.0,174.818,1,1
WASP-53 b,WASP-53,Transit,2017.0,3.3098443,12.038466,677.61356,1053.0,201.338,1,2
WASP-54 b,WASP-54,Transit,2012.0,3.69364,17.71022,187.5197,1759.0,251.303,2,1
WASP-55 b,WASP-55,Transit,2012.0,4.465631,14.72860064,186.2474465,1342.0,297.462,2,1
WASP-56 b,WASP-56,Transit,2012.0,4.6171,10.53646,143.0235,1216.0,321.084,2,1
WASP-57 b,WASP-57,Transit,2012.0,2.83891856,11.76945,204.68252,1338.0,398.276,1,1
WASP-58 b,WASP-58,Transit,2012.0,5.01718,16.02887,308.2951,1270.0,290.404,2,1
WASP-59 b,WASP-59,Transit,2012.0,7.919585,8.687,274.276,670.0,115.936,1,1
WASP-6 b,WASP-6,Transit,2009.0,3.3610026,12.5428494,148.42586607,1167.0,197.119,1,1
WASP-60 b,WASP-60,Transit,2012.0,4.305,9.86392,174.8065,1479.0,431.052,1,1
WASP-61 b,WASP-61,Transit,2012.0,3.8559,15.80469,851.7844,1624.4,488.66,1,1
WASP-62 b,WASP-62,Transit,2012.0,4.41195,14.79588,165.2716,1475.3,175.631,1,1
WASP-63 b,WASP-63,Transit,2012.0,4.37808,15.80469,117.5971,1469.91,290.684,1,1
WASP-64 b,WASP-64,Transit,2012.0,1.5732918,14.247,403.945,1689.0,369.926,2,1
WASP-65 b,WASP-65,Transit,2013.0,2.3114243,12.464,492.62,1480.0,273.703,1,1
WASP-66 b,WASP-66,Transit,2012.0,4.08605,15.6926,746.9005,1569.7,500.258,1,1
WASP-67 b,WASP-67,Transit,2012.0,4.61442,12.89035,136.6669,1003.0,189.469,1,1
WASP-68 b,WASP-68,Transit,2014.0,5.0843,14.79588,343.2564,1490.0,226.399,2,1
WASP-69 b,WASP-69,Transit,2014.0,3.86813881,11.21,82.58,971.0,49.9605,1,1
WASP-7 b,WASP-7,Transit,2008.0,4.9546416,14.90797,305.1168,1487.0,162.303,1,1
WASP-70 A b,WASP-70 A,Transit,2014.0,3.7130203,13.047,187.512,1387.0,222.355,2,1
WASP-71 b,WASP-71,Transit,2012.0,2.90367,13.22662,441.7837,2016.1,362.715,1,1
WASP-72 b,WASP-72,Transit,2012.0,2.21673,14.45961,731.009,2210.0,434.754,1,1
WASP-73 b,WASP-73,Transit,2014.0,4.08722,15.91678,908.9938,1790.0,316.678,1,1
WASP-74 b,WASP-74,Transit,2015.0,2.13775,15.24424,228.8376,1865.0,149.216,1,1
WASP-75 b,WASP-75,Transit,2013.0,2.484193,14.235,340.06,1710.0,294.001,2,1
WASP-76 b,WASP-76,Transit,2016.0,1.80988198,20.78145022,284.13859586,2228.0,194.459,2,1
WASP-77 A b,WASP-77 A,Transit,2012.0,1.360029395,13.56,529.31142902,1674.0,105.166,2,1
WASP-78 b,WASP-78,Transit,2012.0,2.17518,21.63337,352.7913,2469.7,754.258,1,1
WASP-79 b,WASP-79,Transit,2012.0,3.662392,17.14974047,270.15414595,1716.2,246.69,1,1
WASP-8 b,WASP-8,Transit,2010.0,8.15872,12.66617,807.2882,1059.0,89.9606,2,2
WASP-8 c,WASP-8,Radial Velocity,2013.0,4323.0,12.5,3003.37,116.99,89.9606,2,2
WASP-80 b,WASP-80,Transit,2012.0,3.06785234,11.197791,170.99254,825.0,49.7876,1,1
WASP-81 b,WASP-81,Transit,2017.0,2.7164762,16.017661,231.69807,1623.0,398.505,1,1
WASP-82 b,WASP-82,Transit,2015.0,2.70579,18.15858,371.8611,2190.0,275.664,1,1
WASP-83 b,WASP-83,Transit,2015.0,4.971252,11.65736,95.349,1120.0,271.103,1,1
WASP-84 b,WASP-84,Transit,2014.0,8.52349648,10.72,220.0,732.0,100.588,1,2
WASP-84 c,WASP-84,Transit,2023.0,1.4468849,1.95,15.2,1329.0,100.588,1,2
WASP-85 A b,WASP-85 A,Transit,2016.0,2.6556777,13.89916,402.05495,1452.0,141.887,2,1
WASP-87 b,WASP-87,Transit,2016.0,1.682795,15.524465,692.8694,2049.54,298.392,2,1
WASP-88 b,WASP-88,Transit,2014.0,4.954,16.36514,133.4886,1772.0,523.756,1,1
WASP-89 b,WASP-89,Transit,2015.0,3.3564227,11.65736,1875.197,1120.0,290.946,1,1
WASP-90 b,WASP-90,Transit,2016.0,3.916243,18.27067,200.2329,1840.0,466.433,1,1
WASP-91 b,WASP-91,Transit,2017.0,2.798581,11.54527,425.8922,1160.0,149.942,1,1
WASP-92 b,WASP-92,Transit,2016.0,2.1746742,16.376349,255.85315,1871.0,575.889,1,1
WASP-93 b,WASP-93,Transit,2016.0,2.7325321,17.900773,467.2101,1942.0,370.284,1,1
WASP-94 A b,WASP-94 A,Transit,2014.0,3.95019,17.71022,158.915,1604.0,211.211,2,2
WASP-94 B b,WASP-94 B,Radial Velocity,2014.0,2.00839,14.1,196.411,1848.91,208.696,2,2
WASP-95 b,WASP-95,Transit,2014.0,2.18467,13.78707,457.6752,1570.0,137.544,1,1
WASP-96 b,WASP-96,Transit,2014.0,3.4252602,13.45,152.55,1285.0,352.464,1,1
WASP-97 b,WASP-97,Transit,2014.0,2.07276,12.77826,432.2488,1555.0,151.068,1,1
WASP-98 b,WASP-98,Transit,2014.0,2.96264036,12.823096,293.03926,1171.0,281.742,2,1
WASP-99 b,WASP-99,Transit,2014.0,5.75251,11.43318,772.3269,1480.0,158.66,1,1
